0.81,0.01,0.0,1.0
0.83,0.01,0.0,1.0
0.84,0.01,0.0,1.0
0.85,0.01,0.0,1.0
0.86,0.01,0.0,1.0
0.87,0.01,0.0,1.0
0.88,0.01,0.0,1.0
0.89,0.01,0.0,1.0
0.9,0.01,0.0,1.0
0.91,0.01,0.0,1.0
0.92,0.01,0.0,1.0
0.93,0.01,0.0,1.0
0.95,0.01,0.0,1.0
0.96,0.01,0.0,1.0
0.97,0.01,0.0,1.0
0.98,0.01,0.0,1.0
1.0,0.01,0.0,1.0
1.01,0.01,0.0,1.0
1.02,0.01,0.0,1.0
1.03,0.01,0.0,1.0
1.04,0.01,0.0,1.0
1.05,0.01,0.0,1.0
1.06,0.01,0.0,1.0
1.07,0.01,0.0,1.0
1.08,0.01,0.0,1.0
1.09,0.01,0.0,1.0
1.1,0.01,0.0,1.0
1.11,0.01,0.0,1.0
1.12,0.01,0.0,1.0
1.14,0.01,0.0,1.0
1.15,0.01,0.0,1.0
1.16,0.01,0.0,1.0
1.17,0.01,0.0,1.0
1.18,0.01,0.0,1.0
1.19,0.01,0.0,1.0
1.2,0.01,0.0,1.0
1.21,0.01,0.0,1.0
1.22,0.01,0.0,1.0
1.23,0.01,0.0,1.0
1.24,0.01,0.0,1.0
1.25,0.01,0.0,1.0
1.26,0.01,0.0,1.0
1.27,0.01,0.0,1.0
1.28,0.01,0.0,1.0
1.29,0.01,0.0,1.0
1.3,0.01,0.0,1.0
1.31,0.01,0.0,1.0
1.32,0.01,0.0,1.0
1.33,0.01,0.0,1.0
1.34,0.01,0.0,1.0
1.35,0.01,0.0,1.0
1.36,0.01,0.0,1.0
1.37,0.01,0.0,1.0
1.39,0.01,0.0,1.0
1.4,0.01,0.0,1.0
1.41,0.01,0.0,1.0
1.42,0.01,0.0,1.0
1.43,0.01,0.0,1.0
1.44,0.01,0.0,1.0
1.45,0.01,0.0,1.0
1.46,0.01,0.0,1.0
1.47,0.01,0.0,1.0
1.48,0.01,0.0,1.0
1.49,0.01,0.0,1.0
1.5,0.01,0.0,1.0
1.51,0.01,0.0,1.0
1.52,0.01,0.0,1.0
1.53,0.01,0.0,1.0
1.54,0.01,0.0,1.0
1.55,0.01,0.0,1.0
1.56,0.01,0.0,1.0
1.57,0.01,0.0,1.0
1.58,0.01,0.0,1.0
1.59,0.01,0.0,1.0
1.6,0.01,0.0,1.0
1.61,0.01,0.0,1.0
1.62,0.01,0.0,1.0
1.64,0.01,0.0,1.0
1.65,0.01,0.0,1.0
1.66,0.01,0.0,1.0
1.67,0.01,0.0,1.0
1.68,0.01,0.0,1.0
1.69,0.01,0.0,1.0
1.7,0.01,0.0,1.0
1.71,0.01,0.0,1.0
1.72,0.01,0.0,1.0
1.73,0.01,0.0,1.0
1.74,0.01,0.0,1.0
1.75,0.01,0.0,1.0
1.76,0.01,0.0,1.0
1.77,0.01,0.0,1.0
1.78,0.01,0.0,1.0
1.79,0.01,0.0,1.0
1.8,0.01,0.0,1.0
1.81,0.01,0.0,1.0
1.82,0.01,0.0,1.0
1.83,0.01,0.0,1.0
1.84,0.01,0.0,1.0
1.85,0.01,0.0,1.0
1.86,0.01,0.0,1.0
1.87,0.01,0.0,1.0
1.89,0.01,0.0,1.0
1.9,0.01,0.0,1.0
1.91,0.01,0.0,1.0
1.92,0.01,0.0,1.0
1.93,0.01,0.0,1.0
1.94,0.01,0.0,1.0
1.95,0.01,0.0,1.0
1.96,0.01,0.0,1.0
1.97,0.01,0.0,1.0
1.98,0.01,0.0,1.0
1.99,0.01,0.0,1.0
2.0,0.01,0.0,1.0
2.02,0.01,0.0,1.0
2.04,0.01,0.0,1.0
2.06,0.01,0.0,1.0
2.08,0.01,0.0,1.0
2.1,0.01,0.0,1.0
2.13,0.01,0.0,1.0
2.14,0.01,0.0,1.0
2.16,0.01,0.0,1.0
2.18,0.01,0.0,1.0
2.2,0.01,0.0,1.0
2.22,0.01,0.0,1.0
2.24,0.01,0.0,1.0
2.26,0.01,0.0,1.0
2.27,0.02,0.0,1.0
2.3,0.02,0.0,1.0
2.31,0.02,0.0,1.0
2.33,0.02,0.0,1.0
2.35,0.02,0.0,1.0
2.37,0.02,0.0,1.0
2.39,0.02,0.0,1.0
2.41,0.02,0.0,1.0
2.43,0.02,0.0,1.0
2.45,0.02,0.0,1.0
2.47,0.03,0.0,1.0
2.49,0.03,0.0,1.0
2.51,0.03,0.0,1.0
2.52,0.03,0.0,1.0
2.54,0.03,0.0,1.0
2.56,0.03,0.0,1.0
2.58,0.03,0.0,1.0
2.6,0.03,0.0,1.0
2.61,0.04,0.0,1.0
2.62,0.04,0.0,1.0
2.64,0.04,0.0,1.0
2.66,0.04,0.0,1.0
2.68,0.04,0.0,1.0
2.7,0.04,0.0,1.0
2.71,0.05,0.0,1.0
2.72,0.05,0.0,1.0
2.74,0.05,0.0,1.0
2.76,0.05,0.0,1.0
2.77,0.05,0.0,1.0
2.79,0.06,0.0,1.0
2.81,0.06,0.0,1.0
2.83,0.06,0.0,1.0
2.85,0.06,0.0,1.0
2.87,0.07,0.0,1.0
2.89,0.07,0.0,1.0
2.91,0.07,0.0,1.0
2.93,0.07,0.0,1.0
2.94,0.08,0.0,1.0
2.95,0.08,0.0,1.0
2.97,0.08,0.0,1.0
2.99,0.08,0.0,1.0
3.0,0.09,0.0,1.0
3.02,0.09,0.0,1.0
3.04,0.09,0.0,1.0
3.05,0.1,0.0,1.0
3.07,0.1,0.0,1.0
3.08,0.1,0.0,1.0
3.1,0.1,0.0,1.0
3.11,0.11,0.0,1.0
3.13,0.11,0.0,1.0
3.14,0.11,0.0,1.0
3.16,0.12,0.0,1.0
3.18,0.12,0.0,1.0
3.2,0.12,0.0,1.0
3.21,0.13,0.0,1.0
3.22,0.13,0.0,1.0
3.24,0.13,0.0,1.0
3.25,0.14,0.0,1.0
3.27,0.14,0.0,1.0
3.29,0.15,0.0,1.0
3.31,0.15,0.0,1.0
3.32,0.16,0.0,1.0
3.33,0.16,0.0,1.0
3.35,0.16,0.0,1.0
3.36,0.17,0.0,1.0
3.37,0.17,0.0,1.0
3.39,0.17,0.0,1.0
3.4,0.18,0.0,1.0
3.41,0.18,0.0,1.0
3.43,0.19,0.0,1.0
3.45,0.19,0.0,1.0
3.46,0.2,0.0,1.0
3.47,0.2,0.0,1.0
3.49,0.21,0.0,1.0
3.51,0.21,0.0,1.0
3.52,0.22,0.0,1.0
3.54,0.22,0.0,1.0
3.55,0.23,0.0,1.0
3.56,0.23,0.0,1.0
3.58,0.24,0.0,1.0
3.6,0.24,0.0,1.0
3.61,0.25,0.0,1.0
3.62,0.25,0.0,1.0
3.63,0.26,0.0,1.0
3.64,0.26,0.0,1.0
3.66,0.27,0.0,1.0
3.68,0.28,0.0,1.0
3.7,0.29,0.0,1.0
3.72,0.29,0.0,1.0
3.73,0.3,0.0,1.0
3.74,0.3,0.0,1.0
3.74,0.31,0.0,1.0
3.76,0.31,0.0,1.0
3.77,0.32,0.0,1.0
3.79,0.33,0.0,1.0
3.81,0.34,0.0,1.0
3.83,0.35,0.0,1.0
3.84,0.36,0.0,1.0
3.85,0.36,0.0,1.0
3.86,0.37,0.0,1.0
3.87,0.37,0.0,1.0
3.88,0.38,0.0,1.0
3.89,0.38,0.0,1.0
3.9,0.39,0.0,1.0
3.91,0.39,0.0,1.0
3.91,0.4,0.0,1.0
3.93,0.4,0.0,1.0
3.94,0.41,0.0,1.0
3.95,0.42,0.0,1.0
3.97,0.43,0.0,1.0
3.98,0.44,0.0,1.0
3.99,0.44,0.0,1.0
4.0,0.45,0.0,1.0
4.02,0.46,0.0,1.0
4.03,0.46,0.0,1.0
4.04,0.47,0.0,1.0
4.05,0.48,0.0,1.0
4.06,0.49,0.0,1.0
4.07,0.49,0.0,1.0
4.07,0.5,0.0,1.0
4.09,0.51,0.0,1.0
4.1,0.52,0.0,1.0
4.11,0.52,0.0,1.0
4.12,0.53,0.0,1.0
4.13,0.54,0.0,1.0
4.14,0.55,0.0,1.0
4.15,0.55,0.0,1.0
4.16,0.56,0.0,1.0
4.17,0.57,0.0,1.0
4.18,0.58,0.0,1.0
4.19,0.58,0.0,1.0
4.19,0.59,0.0,1.0
4.21,0.6,0.0,1.0
4.22,0.61,0.0,1.0
4.23,0.61,0.0,1.0
4.23,0.62,0.0,1.0
4.24,0.63,0.0,1.0
4.26,0.64,0.0,1.0
4.26,0.65,0.0,1.0
4.28,0.66,0.0,1.0
4.29,0.67,0.0,1.0
4.3,0.68,0.0,1.0
4.31,0.69,0.0,1.0
4.32,0.69,0.0,1.0
4.32,0.7,0.0,1.0
4.33,0.71,0.0,1.0
4.34,0.72,0.0,1.0
4.35,0.73,0.0,1.0
4.36,0.73,0.0,1.0
4.36,0.74,0.0,1.0
4.38,0.75,0.0,1.0
4.38,0.76,0.0,1.0
4.4,0.77,0.0,1.0
4.4,0.78,0.0,1.0
4.41,0.79,0.0,1.0
4.42,0.8,0.0,1.0
4.43,0.81,0.0,1.0
4.44,0.82,0.0,1.0
4.45,0.83,0.0,1.0
4.46,0.84,0.0,1.0
4.47,0.85,0.0,1.0
4.48,0.86,0.0,1.0
4.49,0.87,0.0,1.0
4.5,0.88,0.0,1.0
4.51,0.89,0.0,1.0
4.51,0.9,0.0,1.0
4.52,0.91,0.0,1.0
4.53,0.92,0.0,1.0
4.54,0.93,0.0,1.0
4.55,0.94,0.0,1.0
4.56,0.95,0.0,1.0
4.57,0.96,0.0,1.0
4.57,0.97,0.0,1.0
4.58,0.98,0.0,1.0
4.59,0.99,0.0,1.0
4.6,1.0,0.0,1.0
4.61,1.01,0.0,1.0
4.61,1.02,0.0,1.0
4.62,1.03,0.0,1.0
4.63,1.04,0.0,1.0
4.64,1.05,0.0,1.0
4.65,1.06,0.0,1.0
4.65,1.07,0.0,1.0
4.66,1.08,0.0,1.0
4.67,1.09,0.0,1.0
4.67,1.1,0.0,1.0
4.68,1.11,0.0,1.0
4.69,1.12,0.0,1.0
4.7,1.13,0.0,1.0
4.7,1.14,0.0,1.0
4.71,1.15,0.0,1.0
4.71,1.16,0.0,1.0
4.73,1.17,0.0,1.0
4.73,1.18,0.0,1.0
4.74,1.19,0.0,1.0
4.74,1.2,0.0,1.0
4.75,1.21,0.0,1.0
4.76,1.22,0.0,1.0
4.77,1.23,0.0,1.0
4.77,1.24,0.0,1.0
4.77,1.25,0.0,1.0
4.78,1.25,0.0,1.0
4.78,1.26,0.0,1.0
4.79,1.27,0.0,1.0
4.79,1.28,0.0,1.0
4.8,1.29,0.0,1.0
4.81,1.3,0.0,1.0
4.81,1.31,0.0,1.0
4.82,1.32,0.0,1.0
4.83,1.33,0.0,1.0
4.83,1.34,0.0,1.0
4.84,1.35,0.0,1.0
4.84,1.36,0.0,1.0
4.85,1.37,0.0,1.0
4.86,1.38,0.0,1.0
4.86,1.39,0.0,1.0
4.87,1.4,0.0,1.0
4.87,1.41,0.0,1.0
4.88,1.42,0.0,1.0
4.88,1.43,0.0,1.0
4.89,1.44,0.0,1.0
4.89,1.45,0.0,1.0
4.9,1.46,0.0,1.0
4.91,1.47,0.0,1.0
4.91,1.48,0.0,1.0
4.91,1.49,0.0,1.0
4.92,1.5,0.0,1.0
4.92,1.51,0.0,1.0
4.93,1.52,0.0,1.0
4.93,1.53,0.0,1.0
4.94,1.53,0.0,1.0
4.94,1.54,0.0,1.0
4.94,1.55,0.0,1.0
4.95,1.56,0.0,1.0
4.95,1.57,0.0,1.0
4.96,1.58,0.0,1.0
4.97,1.59,0.0,1.0
4.97,1.6,0.0,1.0
4.97,1.61,0.0,1.0
4.98,1.62,0.0,1.0
4.99,1.64,0.0,1.0
4.99,1.65,0.0,1.0
5.0,1.66,0.0,1.0
5.0,1.67,0.0,1.0
5.01,1.68,0.0,1.0
5.01,1.69,0.0,1.0
5.02,1.7,0.0,1.0
5.02,1.71,0.0,1.0
5.02,1.72,0.0,1.0
5.03,1.73,0.0,1.0
5.03,1.74,0.0,1.0
5.04,1.75,0.0,1.0
5.04,1.76,0.0,1.0
5.04,1.77,0.0,1.0
5.05,1.78,0.0,1.0
5.06,1.79,0.0,1.0
5.06,1.8,0.0,1.0
5.06,1.81,0.0,1.0
5.07,1.82,0.0,1.0
5.07,1.83,0.0,1.0
5.08,1.84,0.0,1.0
5.08,1.85,0.0,1.0
5.08,1.86,0.0,1.0
5.09,1.87,0.0,1.0
5.1,1.89,0.0,1.0
5.1,1.9,0.0,1.0
5.1,1.91,0.0,1.0
5.11,1.92,0.0,1.0
5.11,1.93,0.0,1.0
5.12,1.94,0.0,1.0
5.12,1.95,0.0,1.0
5.12,1.96,0.0,1.0
5.13,1.97,0.0,1.0
5.13,1.98,0.0,1.0
5.13,1.99,0.0,1.0
5.14,2.0,0.0,1.0
5.15,2.02,0.0,1.0
5.15,2.04,0.0,1.0
5.16,2.05,0.0,1.0
5.16,2.06,0.0,1.0
5.16,2.08,0.0,1.0
5.17,2.09,0.0,1.0
5.17,2.1,0.0,1.0
5.18,2.11,0.0,1.0
5.18,2.12,0.0,1.0
5.18,2.14,0.0,1.0
5.19,2.15,0.0,1.0
5.19,2.16,0.0,1.0
5.2,2.17,0.0,1.0
5.2,2.18,0.0,1.0
5.2,2.2,0.0,1.0
5.21,2.21,0.0,1.0
5.21,2.22,0.0,1.0
5.22,2.24,0.0,1.0
5.22,2.26,0.0,1.0
5.22,2.27,0.0,1.0
5.23,2.27,0.0,1.0
5.23,2.29,0.0,1.0
5.23,2.31,0.0,1.0
5.24,2.32,0.0,1.0
5.24,2.33,0.0,1.0
5.24,2.35,0.0,1.0
5.25,2.36,0.0,1.0
5.25,2.37,0.0,1.0
5.26,2.39,0.0,1.0
5.26,2.41,0.0,1.0
5.27,2.43,0.0,1.0
5.27,2.45,0.0,1.0
5.27,2.47,0.0,1.0
5.28,2.47,0.0,1.0
5.28,2.49,0.0,1.0
5.28,2.51,0.0,1.0
5.29,2.52,0.0,1.0
5.29,2.54,0.0,1.0
5.29,2.56,0.0,1.0
5.3,2.57,0.0,1.0
5.3,2.58,0.0,1.0
5.3,2.6,0.0,1.0
5.3,2.62,0.0,1.0
5.31,2.63,0.0,1.0
5.31,2.64,0.0,1.0
5.31,2.66,0.0,1.0
5.32,2.68,0.0,1.0
5.32,2.7,0.0,1.0
5.32,2.72,0.0,1.0
5.33,2.74,0.0,1.0
5.33,2.76,0.0,1.0
5.33,2.77,0.0,1.0
5.33,2.79,0.0,1.0
5.34,2.81,0.0,1.0
5.34,2.83,0.0,1.0
5.34,2.85,0.0,1.0
5.34,2.87,0.0,1.0
5.35,2.89,0.0,1.0
5.35,2.91,0.0,1.0
5.35,2.93,0.0,1.0
5.35,2.95,0.0,1.0
5.35,2.97,0.0,1.0
5.36,2.98,0.0,1.0
5.36,2.99,0.0,1.0
5.36,3.02,0.0,1.0
5.36,3.04,0.0,1.0
5.36,3.06,0.0,1.0
5.36,3.08,0.0,1.0
5.37,3.1,0.0,1.0
5.37,3.12,0.0,1.0
5.37,3.14,0.0,1.0
5.37,3.16,0.0,1.0
5.37,3.18,0.0,1.0
5.37,3.2,0.0,1.0
5.37,3.22,0.0,1.0
5.37,3.24,0.0,1.0
5.38,3.25,0.0,1.0
5.38,3.27,0.0,1.0
5.38,3.29,0.0,1.0
5.38,3.31,0.0,1.0
5.38,3.33,0.0,1.0
5.38,3.35,0.0,1.0
5.38,3.37,0.0,1.0
5.38,3.39,0.0,1.0
5.38,3.41,0.0,1.0
5.38,3.43,0.0,1.0
5.38,3.45,0.0,1.0
5.38,3.47,0.0,1.0
5.38,3.49,0.0,1.0
5.38,3.51,0.0,1.0
5.38,3.52,0.0,1.0
5.38,3.54,0.0,1.0
5.38,3.56,0.0,1.0
5.38,3.58,0.0,1.0
5.38,3.6,0.0,1.0
5.38,3.62,0.0,1.0
5.38,3.64,0.0,1.0
5.38,3.66,0.0,1.0
5.38,3.68,0.0,1.0
5.38,3.7,0.0,1.0
5.38,3.72,0.0,1.0
5.38,3.74,0.0,1.0
5.38,3.76,0.0,1.0
5.38,3.77,0.0,1.0
5.38,3.79,0.0,1.0
5.38,3.81,0.0,1.0
5.38,3.83,0.0,1.0
5.38,3.85,0.0,1.0
5.38,3.87,0.0,1.0
5.38,3.89,0.0,1.0
5.38,3.91,0.0,1.0
5.38,3.93,0.0,1.0
5.38,3.95,0.0,1.0
5.38,3.97,0.0,1.0
5.38,3.99,0.0,1.0
5.38,4.01,0.0,1.0
5.38,4.03,0.0,1.0
5.38,4.06,0.0,1.0
5.38,4.07,0.0,1.0
5.38,4.09,0.0,1.0
5.38,4.11,0.0,1.0
5.38,4.13,0.0,1.0
5.38,4.15,0.0,1.0
